pIC50,maxaasN,ATS5m,ATS5v,ATS6e,ATS6p,ATS6i,ATS4s,AATS6m,AATS5v,AATS5e,AATS6p,AATS5i,AATS5s,ATSC8c,ATSC5m,ATSC4v,ATSC5e,ATSC6p,ATSC8i,ATSC3s,AATSC8c,AATSC4m,AATSC4v,AATSC3e,AATSC4p,AATSC2i,AATSC5s,MATS8c,MATS4m,MATS4v,MATS5e,MATS4p,MATS8i,MATS5s,GATS5c,GATS5m,GATS4v,GATS5e,GATS5p,GATS6i,GATS5s,VR3_DzZ,VR3_Dzm,VR3_Dzv,VE2_Dze,VR3_Dzp,VE2_Dzi,VR3_Dzs,SpMax6_Bhm,SpMax4_Bhv,SpMax4_Bhe,SpMax4_Bhp,SpMax4_Bhi,SpMax5_Bhs,SP-2,ASP-3,VP-0,AVP-7,SsOH,nHdsCH,nsOH,SHdsCH,minHBint10,minsF,maxHBint10,maxsF,ETA_EtaP_F,IC0,TIC0,SIC3,CIC3,BIC3,MIC5,ZMIC5,khs.aasN,MDEC-34,MDEO-12,MDEN-23,MLFER_A,MPC4,piPC2,nF12Ring,GGI3,JGI3,MWC10,SRW10,WTPT-4
5.9076303,0.0,38842.42329900024,114197.05380862798,6399.962107999996,972.653425636796,135701.2985329999,2085.249999999999,46.82622056302521,160.16417083959044,7.904734008,1.167651171232648,166.6067107714013,3.8250350631136096,0.2064072952516024,-1167.343435,2284.485520112559,1.6874271796133806,-19.11600265,45.09040087291109,-13.73563171,0.00020295702581278507,2.4957403557909426,3.419888503162513,0.009187121,0.005053575,0.034788565,0.2402561460726498,0.015347427,0.070814555,0.071956576,0.03150067,0.024347749297467,0.033896019,0.1208792769223726,1.5062072034161118,1.169348702579153,0.9212361348617472,1.450453232271773,0.9299719551631592,1.1418097155485958,1.3315789148555044,61.94016907983121,61.93987935116852,62.542465148980725,0.001519167,63.325601955675566,0.001395865,63.04595810913525,3.608633331949593,3.615807876,3.773310285751737,3.6072406509713617,3.815860296523706,4.865103724097853,36.93334446865263,0.1894248736878253,56.06519281120048,0.0101043183641175,12.08877684924342,2,1,0.7314785156833915,-0.655001322,0.0,0.0,0.0,1.32703,1.469742342979942,288.06949922406864,0.6551068895165352,2.626260963565953,0.6478135097658396,40.63944434500151,59.95483093412022,0,0.0,0.0,3.677055386613141,0.9810000000000002,178,4.983606621708336,0,9.625,0.064166667,13.013938170373658,11.208585415622304,30.33376522092972
4.746177561,0.0,13676.567174254396,27026.509343581416,1003.2894520000008,188.52318677373512,20443.23953729695,463.5401234567902,97.14348018843464,206.30923163039247,7.949897954198478,1.4844345415254734,159.13870120588092,3.988137310338328,0.2217142689117621,665.9061699731188,-535.1033404,0.6964322692043823,1.855212387488589,-16.40508926,-8.85235176,0.001863145,1.3559052524515869,-4.213412129,-0.007728659,-0.02532125,0.090275497,0.048298578,0.1298058570603349,0.010613628923244,-0.084254825,0.0594808860885281,-0.088359281,-0.068751237,0.0237044696613154,1.1049914963943843,0.9493248302989264,1.0152081691664538,1.0506504084215835,1.062915704050727,0.974884050615104,1.2163564973087706,20.40706147,20.406048201998804,20.74319542944718,0.006105807,21.19025153963784,0.005199699,21.16440719227444,3.305239844800609,3.351458005395287,3.516986363196968,3.329745590631473,3.567544649000403,3.8435883093844367,14.272555654188595,0.1775455423771136,19.533458730143607,0.0064611,0.0,1,0,0.5844070058578987,1.0892649864493402,14.722325743912767,1.532982962360311,14.722325743912767,1.18387,1.7569725693838665,94.87651874672878,0.9283550608452368,0.4123085649350084,0.8746103866867886,53.55775362741973,29.57181991870552,0,0.0,0.0,0.7598356856515924,-0.066,92,4.4942386252808095,0,2.6875,0.0471491228070175,12.308353925203194,10.491635263364431,5.148034333078169
5.829738285,0.0,4548.078870000007,9802.150104067669,322.176684,64.66360232,6188.608700832827,182.21399176954736,104.0049365250001,188.50288661668588,7.769040461538461,1.6165900579061252,159.05210676013937,2.805872111427667,-0.018577471,420.2323073827154,-232.7257935,1.1716016790123442,0.1144208056627783,3.006451192133203,-2.816208614,-0.000774,-6.446923628,-3.878763224,-0.015984165,0.0101062935437555,-0.185323098,0.1416481361745747,-0.047040212,-0.078109933,-0.074693481,0.2143817955490835,0.0349263,0.097079724,0.089938926,0.7428291710193277,0.964907577,1.0495611908117757,0.6980377609033717,1.0429649278713504,1.0375861870112677,0.7307007935682449,24.66477621122293,24.66477620072987,24.664776816479787,5.551115123125783e-17,24.66477695739185,3.2653618371328135e-17,9.868652238573096,2.5336737708816863,2.7799394430314543,2.9273802298392817,2.7910820042629303,2.9255770320387207,3.0080611040179,7.546877829767992,0.195160892616712,10.333422425379585,0.009944802,19.60647179,0,2,0.0,0.0,0.0,0.0,0.0,0.89679,1.5947024175446605,43.05696527370584,0.797479338,0.9629629629629632,0.7453468767289451,37.71598415939327,37.77109724,0,0.0,0.0,0.0,1.441,36,3.8501476017100575,0,1.125,0.046875,11.250404188176947,9.631481959469356,5.087511812001283
4.301029996,0.0,5088.843314835221,17778.02969176464,826.7413240000011,135.8474623,17875.05783738484,293.65637860082313,46.78629998816589,138.89085696691126,7.336502171875017,1.2238510120006667,164.27365704839767,2.1123247813786006,-0.054896632,801.2786873629623,-471.1277317,-0.062672388,-2.081188839,4.489070276594714,2.733982387248021,-0.000638,-1.149707172,-3.41396907,-0.002656319,-0.02173199,-0.087980814,-0.032684268,-0.066561812,-0.022478821,-0.063789758,-0.006264098,-0.083009131,0.0283293268972645,-0.021845628,1.1859189769095888,0.616769324,1.0424860411981445,0.7085867545761185,0.757753037,0.944411317,0.7240795017084182,13.769148569591666,13.776125299359052,13.11520982376557,0.002149332,12.916484632410793,0.002364366,13.428171657847484,2.887276860910418,3.215322821175619,3.361643454382737,3.2209688730401056,3.406713316175457,3.558959095306165,10.481289317905745,0.198542651521314,14.422428462052372,0.015387335818083,10.42692717429394,0,1,0.0,0.0,12.971876512339596,0.0,12.971876512339596,0.74217,1.501812534931711,70.58518914179042,0.8237991271019605,0.9787234042553186,0.7914860299589627,38.46938658679056,27.455562911550995,0,0.0,0.0,0.0,0.259,50,4.007333185232471,0,1.0,0.0303030303030303,11.480391942632796,9.875756578797818,2.5648442152100848
5.046723663,1.3608390022675736,6592.773113633604,16034.849753626106,697.1755920000006,101.67735915958396,14906.144089759386,430.25,75.48442974,182.2142017457512,8.263005682,1.1822948739486507,171.74914155466234,4.229166666666667,-0.01630823,-394.7177289,118.83755131202582,-1.199671142,0.0252353189135554,-2.821635086,-45.02891917,-0.000379,5.305207472782734,1.3659488656554692,-0.027038018,-0.006917335,0.034869027,-0.516131662,-0.01926984,0.1405172861710439,0.0324775011746199,-0.094102846,-0.03296702,-0.023010013,-0.167791248,1.109209582446086,1.1028630705988642,0.9863365792920584,1.084911102272067,0.9626881771761576,0.9105852700664148,1.1500171370318075,12.21565165266903,12.266064666794495,35.86092611808017,0.00322582,35.86092631737207,0.0007965607470078189,12.605513145563478,2.6461885494468063,3.159354328120213,3.322637474714872,3.141682687044174,3.3619017175240247,3.951140153726815,9.86524460662482,0.1810731339452481,11.34208956121864,0.006075801,10.95825774754346,0,1,0.0,0.0,13.11356072058453,0.0,14.112474962207104,1.06413,1.892314566285192,64.33869525369653,0.8496881635866651,0.7647058823529411,0.7917961540429335,40.15237394464741,33.03206441441441,2,1.5000000000000004,0.0,2.874432895704674,0.348,57,4.094344562,0,2.2569444444444446,0.075231481,11.81361507145167,9.984560498562606,2.5917238789799173
4.582777496,0.0,8354.407463649579,25593.57251613142,1134.8128300000003,180.7089316079605,24569.80701990104,411.8858024691359,59.90419353191463,155.11256070382677,7.519531975757585,1.2047262107197367,164.24147811913974,2.5002805836139177,-0.089388432,377.5193266983776,-441.9242009,1.4520154760842054,-4.558653385,-40.92683339,24.134259696677017,-0.000733,-3.174850537,-2.744870813,-0.000634,-0.015283214,0.6783531579469286,0.050465382,-0.051669574,-0.0649566,-0.053917202,0.073364961,-0.052775721,-0.126804921,0.0185306065738484,0.7466059837563758,0.8746141856836699,1.0782861781315525,0.598265159,0.9216516768831684,0.9822882100183444,0.6079846511906015,16.70709099160667,16.709119591083297,16.96279834781291,0.0176826620291068,17.024113700855608,0.016944266,16.93443471717895,3.1701451259046385,3.3090767451589995,3.482603426479075,3.3152641419449336,3.549064134997184,3.994082877933241,13.514213951860205,0.1763800466715727,17.552905587425418,0.0121192288094135,9.073230941021276,0,1,0.0,1.1949136313249116,13.33482148657265,1.1949136313249116,13.33482148657265,0.83976,1.7032709348073207,95.38317234920996,0.8377830225322522,0.9420515625386328,0.807872171,41.50491520004051,32.584368727835454,0,1.540669567683089,0.0,0.0,0.259,80,4.219507705176107,0,1.75,0.035714286,12.183719668855955,10.405383424480956,2.4405379540073078
4.72873939,0.0,7369.823576,26415.898304148937,1265.6358840000012,204.16966077905465,27665.81441883946,394.2777777777779,45.55046979479534,145.14229837444472,7.347529450549461,1.2009980045826745,163.01171390376714,2.014499389499389,-0.177157411,634.9364284,-733.8440192,-0.145387372,1.2622700754747984,-25.32687797,0.9583826429980338,-0.001100357,-1.761083804,-4.054386846,-0.003545316,-0.021980172,-0.077418852,0.0273368084906546,-0.124847393,-0.049365957,-0.077868937,-0.010133545,-0.090578061,-0.075210572,0.0178355420306124,1.2432528499332862,0.8478328881555016,1.0733325397145657,0.6903388847307775,0.8691131933077781,0.835476319,0.3545354382240873,20.511560198724297,20.50342123,19.356257045662275,0.011668549,19.19336029688448,0.0109032673652036,19.711667082932696,3.190660921839179,3.573816845222607,3.754573010211254,3.568239163860374,3.809123717976634,3.636371264590015,13.956352939363994,0.196511567352061,19.00546922681593,0.0122727761038212,0.0,0,0,0.0,0.0,13.39491873018184,0.0,13.39491873018184,0.90007,1.428430308142102,92.84797002923663,0.7482990384361449,1.5158357694304732,0.7191136979588694,36.45001356777883,35.11420616725016,0,0.0,0.0,0.0,0.003,70,4.324132656254979,0,1.1875,0.0258152173913043,11.792744202277504,10.158633519975831,3.131546855072977
4.520568663,0.0,6937.6581100000185,26097.71789174628,1240.3144120000009,204.85889577875267,27371.516433545254,343.83333333333326,39.40875779,143.3940543502543,7.305041890109901,1.2050523281103098,162.5384896496232,1.934523809523809,-0.059376779,327.4919230030784,-661.0982195,-0.35652672,1.240391509764303,-19.27777743,1.1522024983563477,-0.000369,-0.855628661,-3.652476351,0.001045799,-0.022287022,0.044365968,0.004917348,-0.049421008,-0.026765666,-0.068177632,-0.06879013,-0.093141208,-0.084013308,0.0196378871876428,1.2989604395165313,0.9583659394209048,1.0485082268763777,1.6167682832217354,0.8761492695832731,0.975730148,1.202691652725786,18.32707193447284,18.32702935002827,20.62667020798713,0.010559819403167,17.815777039948404,0.009740917,18.79210516559012,3.1522835284966586,3.5736752135572947,3.7536416593416657,3.568179562432777,3.782107252682817,3.3877453105353528,12.712629313499304,0.1958574759513634,18.404240819176724,0.0138250267546281,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.82425,1.259603591180386,81.87423342672508,0.7131111472573797,1.7277501926738168,0.6852982134410506,33.627135933265144,32.854345224614974,0,0.0,0.0,0.0,0.003,66,4.241326752570746,0,1.0625,0.025297619047619,11.670177046314736,10.047111592619004,3.1294412383108248
4.397940009,0.0,1.016064,31.083744430930263,0.0,0.0,0.0,21.0,0.0,31.083744430930263,6.718464,0.0,184.91765202424895,1.0,0.0,55.38501779012343,28.652159267312555,0.1507164938271601,0.0,0.0,-0.668038409,0.0,-11.55379481,5.730431853462511,0.007578999,0.050084483,-0.506218786,3.638203017832648,0.0,-0.24885099,0.1542548603292355,0.6538627492148089,0.3171562037547099,0.0,0.6069221967963389,0.0008285312797681607,0.0,0.5990075809334523,0.0,0.0,0.0,0.0,1.1794495191376642,1.1796129765843304,1.3298858347664018,0.027265444,1.468483524900355,0.0266645454220144,1.096657332893676,0.1301042617197107,1.1919208382295807,1.7737729443253936,1.1765024593308502,1.8864428022233748,0.6315789473684208,1.8020951405812151,0.4082482904638631,2.5097822626503263,0.0,15.016203703703702,0,2,0.0,0.0,0.0,0.0,0.0,0.51077,1.5304930567574826,13.774437510817345,0.9298966940476155,0.2222222222222227,0.9298966940476155,0.4859788297813774,0.9644111117521388,0,0.0,0.0,0.0,0.6859999999999999,0,1.9459101490553128,0,0.0,0.0,7.670894831362117,6.834108738813838,6.955220308284977
4.301029996,0.0,4462.461780000007,14302.397183926028,580.4156120000004,88.22742874897993,12137.784694687583,312.83333333333326,51.26728982666668,178.77996479907534,7.6416411,1.1763657166530657,155.38474493303863,3.2458333333333327,0.091270444,-290.7007006,-337.2108686,-0.575579302,3.7608403699042254,17.826722432359837,2.8727877808556466,0.001629829,-3.957310825,-3.746787429,0.003361873,-0.008665941,0.1973422916111028,-0.118570618,0.097361197,-0.113391718,-0.074463776,-0.075080825,-0.03624334,0.2327770828980004,-0.073517432,0.8705664961316407,1.0622850630221536,1.0275045527938245,0.958200886,1.148736643600982,0.7556110016067107,1.1989386159516235,11.76602098338315,11.765827661691688,11.774364911997498,0.00321613,12.47786292373278,0.003713917,11.69206188995384,2.808177830237254,2.968420196052773,3.157834560820333,2.961465564076568,3.1989086190581784,3.397533180523338,9.599097215793964,0.1834105949898485,12.420517132405475,0.006442203,9.81046059938872,1,1,0.5722264739229026,0.0,0.0,0.0,0.0,0.97622,1.3779630390761746,52.36259548489464,0.9021680214946568,0.5134151316928115,0.8477250082054143,40.587815710694805,22.62153558611655,0,0.0,0.785629302,0.0,0.295,57,4.110873864173311,0,1.625,0.045138889,11.77136665963713,10.063009495553011,11.03863426566372
7.22184875,2.01201766917808,10999.424800999992,30930.730496739237,1333.7420440000012,221.4207927742055,28354.98807354381,443.8051935680536,62.94417798857141,166.29425,7.656038645161304,1.265261673,161.5565307466962,2.435041373512102,0.043024096,530.2834675,-1373.835908,0.7265864472656491,1.377774410490999,10.74614983777849,-17.0638646,0.00035853413252093783,1.4876294808478674,-8.081387693,-0.012609044,-0.037327428,0.108423658640413,-0.004412188,0.023968421,0.0258119663857644,-0.159410964,0.043674135,-0.147639286,0.06132691,-0.005163342,0.8477674464780406,0.8071579275195079,1.1341501917014574,0.8965357326686143,0.9277265271611972,0.9575298698596832,0.9421618886812826,21.489548326777417,21.48907805957211,21.05610102771543,0.009269227,20.92595445,0.007974537,22.69624908976628,3.524019806,3.528540956236875,3.705246264144429,3.5146197467915647,3.747842753799312,3.673490615632448,16.10483757204043,0.1791233134461685,21.49023481130237,0.008227867,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0107,1.7059785861049792,109.18262951071868,0.8834508137964493,0.699295117,0.8445825067336408,48.15512999,30.277114648336088,1,1.927881882289305,0.2457145036321038,0.4018742173778432,0.003,98,4.468777561082536,0,2.604166666666667,0.046502976,12.36812771746266,10.527311449886325,11.855031369079777
4.866173786,0.0,8936.756184999967,33933.301416521885,1579.9027920000008,252.0430968157901,35031.048320659946,445.7777778,36.40975752073739,151.48795275232985,7.299315732142861,1.1614889254183876,160.96860179699507,2.104538690476191,-0.001919649,-179.3412124,-867.5409972,-0.43300187,-2.821860495,-8.948498446,-6.135377778,-1.07e-05,-2.019013484,-4.035074406,-0.001877046,-0.019473069,-0.046034637,-0.01963534,-0.001579619,-0.062909597,-0.075795481,-0.067007912,-0.082095322,-0.034569325,-0.032979084,1.1595397945024897,1.0248494101373586,1.0643563428921872,1.2540752926836525,0.9818658427617578,1.0175144654967454,1.2554234521222518,22.98378529,22.972494183140107,21.60063638,0.005486929,21.95191995325135,0.005707797,22.18378819559305,3.303877342286495,3.546313077290899,3.6649049650951313,3.552791549136246,3.7063438739693417,3.5771031622515816,15.169321013661987,0.1837815960481232,21.37086062435712,0.0129529463715653,0.0,0,0,0.0,0.5959133135268864,0.0,0.5959133135268864,0.0,0.82575,1.2836777033253322,96.27582774939992,0.8433919001466271,0.975483459449734,0.8102227779924229,38.55629857085236,25.777876231834767,0,0.0,0.0,0.2390457218668787,0.371,91,4.460144413937834,0,1.875,0.034090909,12.117771346039024,10.403990075979044,2.544397069
5.043351421,0.0,6589.393889835218,23665.20403971036,1119.2723800000012,170.59094686445047,25005.60395891964,486.4861111111112,39.00611282766025,148.83776125603998,7.466788201257868,1.1149735089179769,161.53107836092354,2.567959468902865,-0.05048984,-523.3838696,-1062.574772,-0.064922367,-0.671040019,-18.59228934,4.647655807114511,-0.000451,-6.392404798,-6.142050703,-0.002900582,-0.017740708,0.054306955,-0.10840568,-0.048523817,-0.181155433,-0.119222359,-0.005364364,-0.074561104,-0.090908464,-0.054811235,0.9718554051461424,1.055414598992504,1.0754994970182896,0.8316062633665576,1.0412400619649889,0.8856678403446419,0.912051263076418,16.70603496431441,16.70626231499864,16.85227302880034,0.005793608,16.377759938141512,0.00665585,16.74990188903857,3.0547523374480754,3.3689199014602838,3.483670479411263,3.370945116204746,3.520470154363829,3.674183705,13.065926215776171,0.1795020288542942,17.02768135476279,0.0110389934517493,0.0,0,0,0.0,0.0,13.078764549127802,0.0,13.078764549127802,0.87759,1.478407376062579,82.79081305950443,0.8477614788586023,0.8841031250772664,0.8116022765911244,38.49087264932288,28.244289556934948,0,1.7169934312484405,0.0,0.0,0.003,81,4.262679877041316,0,3.333333333333333,0.066666667,12.272342479580251,10.429841977919745,5.135625638094094
4.935916564,0.0,2493.0432139999966,7274.814350448816,441.4199039999997,41.50647235467804,9841.976048121229,351.99999999999994,28.47376303571424,105.43209203549009,8.050051710144924,0.7411870063335364,173.8993231377417,4.1727053140096615,-0.014892685,-226.6238407,-155.7907348,-0.492307,-0.12047022,-1.613246402,37.18555555555559,-0.000621,-1.468072459,-1.997317113,0.0252626944444444,-0.005992835,-0.115825827,-0.135583736,-0.015851834,-0.035723539,-0.048617007,-0.047157551,-0.035114981,-0.064408762,-0.040868489,1.0957576805619054,1.071816993763936,0.9710291639278812,1.1116832348594583,0.8710817116907477,0.7898062320935891,1.110734485672346,6.064914140150084,6.065023488853019,6.663978794905481,0.00464074,6.289482116067246,0.001965591,5.696859026161624,2.2254305263198697,2.565129615285266,2.880588099529745,2.562255624826985,2.935172533107668,4.523074669821284,4.869724706237183,0.2360264120301896,7.459682617,0.019256196,44.88031076782565,0,5,0.0,0.0,0.0,0.0,0.0,0.53893,1.5486241546053248,46.458724638159744,0.8590085574712814,0.6918295834054486,0.8676569579894745,29.49681048426712,21.892987680622948,0,0.0,0.0,0.0,1.215,14,2.772588722239781,0,1.125,0.066176471,10.42747616,8.941807118363164,12.236094021779689
4.561299467,0.0,8689.462399,25622.80755345163,979.100082,206.78209235152735,20564.388656532345,262.3024691358025,60.16235203731342,167.46933041471652,7.227521862745107,1.543149942921846,158.83421774095368,1.7853044281269888,0.069530453,1619.9230928072889,-942.6546855,0.2956228906249978,-3.949008837,-28.18319748,-2.736157104,0.0005994004543342879,-5.230113905,-6.412616908,-0.001984434,-0.050741697,0.3960689825761486,0.022086523,0.1017873382667752,-0.09266034,-0.112062743,0.098473223,-0.142929118,-0.151276214,0.1154286035027608,0.8179150792974542,0.6459870434010346,1.1052031073247268,0.8131180287355007,0.7018755236145826,1.0838636915694977,0.7679113685558699,13.02633505406028,13.02686403750891,12.67070596954967,0.0123409231608833,12.514489313572213,0.008122319,15.322371808457405,3.0300844579164017,3.1659014546075634,3.2988183741261023,3.242134556779297,3.362530430726462,2.950274250668248,10.471087891487633,0.1768638430586862,15.998252993232844,0.0162549111379202,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.69267,1.4083445441575104,67.60053812,0.8274210193125867,0.9638471355518838,0.7922514146413246,39.86026754465957,26.310025524348973,0,0.0,0.0,0.0,0.003,70,4.077537444,0,1.1875,0.0276162790697674,12.008103298139684,10.142701284027831,0.0
4.397940009,0.0,7691.962044059206,19993.019887143928,718.6228120000004,147.50525134473511,14432.382016373884,366.0092592592592,82.44154187771917,196.0099988935679,7.727065117647065,1.5692048015397353,158.08883879230515,3.001755022996853,0.131604074650288,-837.1438455,-869.6492062,-0.702271,-1.272442329,-41.55675679,8.365775532919425,0.001624742,-14.33566991,-8.127562675,-0.001000834,-0.022217628,0.8443083221830802,-0.064973462,0.090285693,-0.240101652,-0.162010901,-0.0442422,-0.061794921,-0.173650307,-0.017757729,0.5516421135396599,1.2920913784776489,1.169815346041353,0.7263166472307632,1.22006234634212,0.7571670469454628,0.7232548709430489,17.130963837714912,17.134857293976545,17.18041131933137,0.004974464,18.946289828303264,0.006041246,16.487829006300238,3.288506818507022,3.2578500934069625,3.480470400732566,3.2430655024937964,3.471767998093688,3.991992668799565,13.911565599808393,0.1866199379249723,17.749972380438976,0.016971586,8.729046248544323,0,1,0.0,0.0,12.76217115,0.0,12.76217115,1.00205,1.85981477345777,89.27110912597297,0.9169471351881074,0.4638471355518838,0.8669731193221302,50.00836444,32.98139140954029,0,1.359256208537008,0.6666666666666667,0.0,0.502,66,4.397530821209847,0,1.979166666666667,0.0449810606060606,11.958130382247251,10.232971139621664,7.789242609
